what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1381449180727
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1381449182489
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1381449183643
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381449184712
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1381449184712
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381449197066
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381449200476
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381449231723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381449237306
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381449239716
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381449239802
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381449241829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381449241901
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381449244383
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1381449245766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381449246560
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381449482630
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381449490113
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381449490494
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1381449492011
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381449493395
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381449500610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381449506119
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381449506197
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381449507227
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381449527786
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1381449538864
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381449541394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381449542194
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381449675871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381449679265
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381449694715
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381449706193
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1381449714704
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381449716042
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381449716361
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381449717190
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381449719620
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381449725362
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381449732958
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381449734393
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381449739905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1381449740650
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381449761477
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381449763985
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1381449766340
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381449768010
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381449769928
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381449771311
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381449772768
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381449774208
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1381449774687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1381449775392
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381449780330
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381449782931
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381449789921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381449795181
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381449796030
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381449796483
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1381449798767
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1381449798809
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381449821484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381449822219
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381449822855
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1381449831854
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381449832028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381449845421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381449941622
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1381449943799
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1381449946363
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381449947250
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1381449963379
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381449964252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381449972057
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450092127
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381450096035
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381450097242
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1381450098349
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381450099911
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381450110215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450116817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450118152
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381450125476
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1381450127841
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381450128277
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1381450132632
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381450134001
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381450148295
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1381450151657
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381450152615
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381450157040
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450158753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450159675
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1381450159825
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381450161230
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381450175051
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381450185446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450192082
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450202922
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1381450204457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450213681
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450222590
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381450224834
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1381450227860
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381450230028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450234010
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450234114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450234223
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450235310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450238711
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450243575
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450249299
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450250242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450250801
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1381450253333
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1381450253378
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450344289
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.AllMarkersView",1381450346886
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381450348561
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450355756
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450464740
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450466320
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450467228
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1381450467335
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1381450467377
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1381450472366
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1381450477898
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450480473
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1381450481145
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1381450482523
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1381450482644
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1381450482665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450524721
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1381450551286
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1381450554595
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450555047
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450556312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450557622
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450571736
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450575803
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1381450576472
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1381450577861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450580789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450581720
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450603116
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1381450604780
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1381450604836
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1381450604836
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1381450606293
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381450607479
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1381450607479
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1381450615791
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1381450619145
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381450619256
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381450633641
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1381450646503
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381450647355
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381450651134
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381450654873
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381450706734
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1381450708076
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381450709401
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381450716375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450718540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450743997
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381450744897
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381450748583
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450749911
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450751670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450755715
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450755807
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381450757664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450766362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450767991
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381450777132
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1381450779082
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381450781460
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1381450783644
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381450784030
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450785452
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450787564
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450792277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450792375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450793564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450794236
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381450796165
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1381450814509
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450818264
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450819211
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450819738
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1381450821885
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1381450821932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450849218
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1381450851785
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1381450854166
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381450854257
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1381450854258
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1381450855134
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381450856267
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1381450856267
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381450858432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381451052632
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381451058532
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381451059909
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381451078095
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1381451079676
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1381451080376
